ASIN,title,price,rating,review_count,url,prod_type
B08QGR1H1C,Dual Monitor with Laptop Stand Mount - Height Adjustable Dual Monitor arm Mount Desk Stand with Laptop Tray Fit Two 13 to 30 Inch Flat Curved Computer Screens and 10 to 19 Inch Notebooks,63.99,4.0,10,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg37_1?ie=UTF8&adId=A09340543W3ES3GFGMRY1&url=%2FDual-Monitor-Laptop-Stand-Mount%2Fdp%2FB08QGR1H1C%2Fref%3Dsr_1_886_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471418%26s%3Dpc%26sr%3D1-886-spons%26psc%3D1&qualifier=1617471418&id=4265380074600549&widgetName=sp_btf,monitor
B08CXKF496,Portable Monitor pldds 13.3 Inch 2560×1440 2K Computer Display IPS Screen Gaming Monitor Type-C and Mini HDMI Input for Laptop PC PS4 Xbox MAC Phone PS3 Raspberry Pi,189.99,4.4,30,https://www.amazon.com/Portable-pldds-2560%C3%971440-Computer-Raspberry/dp/B08CXKF496/ref=sr_1_887?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-887,monitor
B01MS09LQX,"BenQ PD3200Q DesignVue 32 inch 1440p QHD VA Monitor | AQCOLOR Technology for Accruate Reproduction,Black",None,4.6,185,https://www.amazon.com/BenQ-PD3200Q-Designer-2560x1440-Animation/dp/B01MS09LQX/ref=sr_1_888?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-888,monitor
B08HZ1VZ5Y,"Vplus Compuer Monitor Stand Riser with Drawer Built with Storage Drawer 3 Height Adjustable Monitor Riser for Computer, Laptop, Screen, Computer Desktop Organizer with Phone & Tablet Holder",17.86,4.5,103,https://www.amazon.com/Compuer-Monitor-Adjustable-Computer-Organizer/dp/B08HZ1VZ5Y/ref=sr_1_889?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-889,monitor
B01N9QTF0U,"ViewSonic VG2249_H2 22 Inch Dual Pack Head-Only 1080p LED Monitors with HDMI DisplayPort Mini DP VGA and Daisy Chain for Home and Office, Black",309.99,4.7,30,https://www.amazon.com/ViewSonic-VG2249_H2-Head-Only-Monitors-DisplayPort/dp/B01N9QTF0U/ref=sr_1_890?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-890,monitor
B073W74WR8,"HUANUO Adjustable Monitor Stand Riser - 3 Height Adjustable Computer Monitor Stand with Phone Holder for Desk, Printer, Laptop, Computer Monitor Riser for Home & Office Use",17.99,4.7,2431,https://www.amazon.com/Monitor-Adjustable-Organizer-Computer-Management/dp/B073W74WR8/ref=sr_1_891?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-891,monitor
B07YLGH9Q5,"Alienware AW3420DW NEW Curved 34 Inch WQHD 3440 X 1440 120Hz, Monitor, Lunar Light",None,4.7,1171,https://www.amazon.com/Alienware-Curved-NVIDIA-Edgelight-Monitor/dp/B07YLGH9Q5/ref=sr_1_892?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-892,monitor
B07BJJX47G,"StarTech.com Dual 4K Monitor Mini Thunderbolt 3 Dock with DisplayPort - Mac & Windows Docking Station - Discontinued, Limited Stock, & Replaced by TB3DKM2DPL (TB3DKM2DP)",None,3.9,347,https://www.amazon.com/StarTech-com-Thunderbolt-Dock-Windows-DisplayPort/dp/B07BJJX47G/ref=sr_1_893?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-893,monitor
B08PYLQFJR,"Superjare Updated Dual Monitor Stand Riser, Adjustable Screen Stand, Desktop Stand Storage Organizer for Laptop Computer/TV/PC/Printer, 2 Extra Functional Slot for Tablet/Pen/Phone - Cream Gray",29.99,Non,None,https://www.amazon.com/Superjare-Adjustable-Organizer-Computer-Functional/dp/B08PYLQFJR/ref=sr_1_894?dchild=1&keywords=Monitor&qid=1617471418&s=pc&sr=1-894,monitor
B08MPDX2G5,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),39.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg38_1?ie=UTF8&adId=A03855783QT0S0Q39N1TU&url=%2FComix-Monitor-2-Layer-Organizer-Drawer%2Fdp%2FB08MPDX2G5%2Fref%3Dsr_1_889_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-889-spons%26psc%3D1&qualifier=1617471419&id=214932277359&widgetName=sp_atf_next,monitor
B08P6MSZ7Y,"CHUICHUIHU Acrylic Monitor Stand Riser, Clear Computer Monitor Riser for Desktop, Desk, Upgrade Acrylic Laptop Stand, Multi-Media iMac PC Stand for Home Office (15 x 9.3 x 3.3 in)",18.99,5.0,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg38_1?ie=UTF8&adId=A06068103UHPB4ZQUU63Q&url=%2FCHUICHUIHU-Acrylic-Monitor-Computer-Multi-Media%2Fdp%2FB08P6MSZ7Y%2Fref%3Dsr_1_890_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-890-spons%26psc%3D1&qualifier=1617471419&id=214932277359&widgetName=sp_atf_next,monitor
B08L7VXH7L,"uoeos USB Docking Station, 13 in 1 Triple Display 3.0 USB C Laptop Docking Station Dual Monitor with HDMI & DVI/VGA 5 USB 3.0 Ports,Gigabit Ethernet,Audio&Mic,USB Dock",76.99,4.5,55,https://www.amazon.com/uoeos-Docking-Station-Display-Ethernet/dp/B08L7VXH7L/ref=sr_1_891?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-891,monitor
B08DRRHJVW,"Lenovo ThinkVision T22i-20 - LED Monitor - Full HD (1080p) - 21.5""",None,4.7,4,https://www.amazon.com/Lenovo-ThinkVision-T22i-20-Monitor-1080p/dp/B08DRRHJVW/ref=sr_1_892?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-892,monitor
B07SZH1VB2,"SunFounder Raspberry Pi Display-Portable 2 HDMI Gaming Monitor-13.3 Inch, 1920x1080-For PS4, Raspberry Pi, WiiU, Xbox 360, Windows 7/8/10",145.99,3.9,25,https://www.amazon.com/SunFounder-Raspberry-Display-Portable-Monitor-13-3-1920x1080/dp/B07SZH1VB2/ref=sr_1_893?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-893,monitor
B07D5F9D1W,"Dell S2319H S Series Monitor 23"" Black",None,4.5,555,https://www.amazon.com/Dell-S2319H-Monitor-23-Black/dp/B07D5F9D1W/ref=sr_1_894?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-894,monitor
B08DTSR7LD,"ErGear Single Monitor Mount Stand, Heavy-Duty Aluminium Arm Hold 26.5lbs, 13-35 Inches Monitor, Premium Gas Spring Mount w/Two Desk Mount Options and All Required Accessories, Black Matte",49.99,5.0,4,https://www.amazon.com/ErGear-Ultrawide-Heavy-Single-Monitor/dp/B08DTSR7LD/ref=sr_1_895?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-895,monitor
B01IFTYW3I,Amazon Basics K001575 LCD Monitor Riser,None,4.4,956,https://www.amazon.com/AmazonBasics-K001575-LCD-Monitor-Riser/dp/B01IFTYW3I/ref=sr_1_896?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-896,monitor
B07R22CXP5,"monitor-io: Continuously Monitor Your Internet Service and IoT Connectivity - for Homes, Businesses, and Installers | Receive Service and Device Alerts | Remotely Diagnose Issues | No Monthly Fee",129.00,4.1,61,https://www.amazon.com/monitor-io-Continuously-Connectivity-Businesses-Installers/dp/B07R22CXP5/ref=sr_1_897?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-897,monitor
B081CVJW4D,"17-32"" Single Monitor Desk Mount Stand, Heavy Duty Articulating Gas Spring Monitor VESA Arm with Clamp and Grommet Base, Fits for Computer Monitor 17 to 32 inch, Holds up to 17.6 lbs",39.99,4.4,562,https://www.amazon.com/Single-Monitor-Mount-Stand-Adjustable/dp/B081CVJW4D/ref=sr_1_898?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-898,monitor
B087LS8ZRV,"Dual Monitor Stand - Adjustable Dual Arm Monitor Mount Desk Stand for 13 to 27 Inch Screens, Each Arm Hold 5.5 to 17.6lbs",41.99,4.4,538,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg38_1?ie=UTF8&adId=A09849121TIUCJAN0H0U9&url=%2FDual-Monitor-Stand-Adjustable-Screens%2Fdp%2FB087LS8ZRV%2Fref%3Dsr_1_899_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-899-spons%26psc%3D1%26smid%3DA1TJXVIS5UBA1L&qualifier=1617471419&id=214932277359&widgetName=sp_mtf,monitor
B00LO6ZYKA,"2 in 1 360 Degree Rotating Double Arm Laptop Stand for Desk, Monitor Holder Stand for Desk, Workstation Support 12-17 inch Laptop/Notebook/Tablet, Monitor 17-32 inch",84.99,4.5,86,https://www.amazon.com/MagicHold-Rotating-Double-monitor-workstation/dp/B00LO6ZYKA/ref=sr_1_900?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-900,monitor
B007BD0MPM,"Ergotech Triple LCD Monitor Desk Mount Stand with Telescopic Wings, Fully Adjustable Mount for 3 Screens up to 27 inches, 25 lbs. Weight Capacity per Pivot, Black",252.70,4.1,187,https://www.amazon.com/Ergotech-Triple-Monitor-Telescopic-Screens/dp/B007BD0MPM/ref=sr_1_901?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-901,monitor
B08927DRJ6,"Nixeus Vue 27” IPS 2560 x 1440 60Hz Monitor with DisplayPort 1.2, HDMI, and USB Type-C inputs for Thunderbolt 3 Compatibility Mac and PC (NX-VUE27C), Black",293.47,4.4,9,https://www.amazon.com/Nixeus-DisplayPort-Thunderbolt-Compatibility-NX-VUE27C/dp/B08927DRJ6/ref=sr_1_902?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-902,monitor
B01MD1GDWK,"Asus - Monitor Asus VP228HE 21.5"" LED FHD HDMI 1 ms MM gam",None,4.5,1850,https://www.amazon.com/Asus-Monitor-VP228HE-21-5-HDMI/dp/B01MD1GDWK/ref=sr_1_903?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-903,monitor
B07SRZDMHH,"VGA to HDMI Adapter, 1080P VGA to HDMI Cable Converter (Male to Female) for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV with Audio Cable and USB Cable",11.99,4.6,17,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg38_1?ie=UTF8&adId=A0297815XP8SCNO4E43J&url=%2FAdapter-Converter-Computer-Desktop-Projector%2Fdp%2FB07SRZDMHH%2Fref%3Dsr_1_904_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-904-spons%26psc%3D1&qualifier=1617471419&id=214932277359&widgetName=sp_mtf,monitor
B01LYNW7NX,"Blackmagic Design DeckLink Mini Monitor 4K PCIe Playback Card, 6G-SDI",195.00,4.4,68,https://www.amazon.com/Blackmagic-Design-DeckLink-Mini-Monitor/dp/B01LYNW7NX/ref=sr_1_905?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-905,monitor
B07VXNN2D3,"Wimaxit 13.3Inch 1920x1080P IPS HDR Portable USB-C HDMI Monitor Ultra Thin Build in Speaker Dual HDMI Input Gaming Monitor Type-C Travel Monitor for Laptop,Cellphones",158.99,4.2,67,https://www.amazon.com/Wimaxit-13-3Inch-1920x1080P-Portable-Cellphones/dp/B07VXNN2D3/ref=sr_1_906?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-906,monitor
B08FC8KTWP,"Dual Monitor Stand Mount - Fully Adjustable Gas Spring Monitor Desk Mount, Swivel VESA Bracket Fit Two LCD Display up to 32 Inch, 17.6 lbs Capacity with Clamp, Grommet Mounting Base, Vesa 75/100 mm",59.99,4.6,572,https://www.amazon.com/Dual-Monitor-Stand-Mount-Adjustment/dp/B08FC8KTWP/ref=sr_1_907?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-907,monitor
B018MU3SAS,"WALI Free Standing Dual LCD Monitor Fully Adjustable Desk Mount Fits 2 Screens up to 27 inch, 22 lbs. Weight Capacity per Arm, with Grommet Base (MF002), Black",29.99,4.5,4583,https://www.amazon.com/WALI-Standing-Adjustable-Capacity-MF002/dp/B018MU3SAS/ref=sr_1_908?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-908,monitor
B08SW9DKPK,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,26.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg38_1?ie=UTF8&adId=A08674332ECHDYWLRHJ02&url=%2FMonitor-Desktop-Adjustable-Printer-Organizer%2Fdp%2FB08SW9DKPK%2Fref%3Dsr_1_909_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-909-spons%26psc%3D1&qualifier=1617471419&id=214932277359&widgetName=sp_btf,monitor
B07Z7ZM8CJ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",46.74,4.5,1420,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg38_1?ie=UTF8&adId=A027384621GF91KUDCZWF&url=%2FMOUNTUP-Dual-Monitor-Stand-Adjustable%2Fdp%2FB07Z7ZM8CJ%2Fref%3Dsr_1_910_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471419%26s%3Dpc%26sr%3D1-910-spons%26psc%3D1&qualifier=1617471419&id=214932277359&widgetName=sp_btf,monitor
B07H4DMLVH,"Monitor Stand Riser - 3 Height Adjustable Monitor Stand for Laptop, Computer, iMac, PC, Printer, Desktop Ergonomic Metal Monitor Riser Stand with Mesh Platform for Airflow by HUANUO",16.99,4.7,8533,https://www.amazon.com/Monitor-Stand-Riser-Adjustable-Ergonomic/dp/B07H4DMLVH/ref=sr_1_911?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-911,monitor
B078455485,"Monitor Mount Stand - Adjustable Single Arm Desk Vesa Mount with Clamp, Grommet Base, HDMI Cable for LCD LED Screens Up to 32 Inch, Gas Spring Articulating Full Motion Arm Holds 3.3 to 17.6Lbs",39.99,4.5,912,https://www.amazon.com/Monitor-Mount-Stand-Adjustable-Articulating/dp/B078455485/ref=sr_1_912?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-912,monitor
B00TTSRCR8,Humanscale Monitor Arm: M2 - Fixed Angled/Dynamic Arm - Standard Ball Joint,None,4.8,8,https://www.amazon.com/Humanscale-Monitor-Arm-Dynamic-Standard/dp/B00TTSRCR8/ref=sr_1_913?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-913,monitor
B08R7QDV43,"Acer EI292CUR Pbmiipx 29"" 1200R 21:9 Curved Full HD UltraWide 2560 x 1080 Radeon FreeSync Gaming Monitor, Up to 100Hz Refresh Rate, 1ms VRB (1 x Display Port, 1 x HDMI 2.0 Port and 1 x HDMI 1.4 Port)",249.99,5.0,1,https://www.amazon.com/Acer-EI292CUR-Pbmiipx-1200R-UltraWide/dp/B08R7QDV43/ref=sr_1_914?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-914,monitor
B08QD7W8HT,"FORGING MOUNT Dual Monitor Stand-Vertical Stack Screen Desk Mount Stand Support Two 17 to 32 Inch Computer Monitors with C Clamp Grommet Base,VESA 75 100 Compatible",29.99,4.7,10,https://www.amazon.com/FORGING-MOUNT-Stand-Vertical-Computer-Compatible/dp/B08QD7W8HT/ref=sr_1_915?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-915,monitor
B08H5GFFG2,"Dual Monitor Stand, Freestanding Desk Mount with Glass Base Fit 17-32 inch Flat Curved Screen with Swivel, Tilt, Height Adjustable, Rotation, Each Arm Holds up to 26 lbs by Perlegear",42.96,4.6,88,https://www.amazon.com/Monitor-Freestanding-Adjustable-Rotation-Perlegear/dp/B08H5GFFG2/ref=sr_1_916?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-916,monitor
B0823BQ4PK,"QGeeM USB 3.0 Docking Station,Single 5K/ Dual 4K @60Hz Video Outputs Dual Monitor for Windows MAC OS,(6 USB 3.0,2 HDMI & 2 DP,Gigabit Ethernet,Audio&Mic),USB C Laptop Docking Station",139.99,4.5,1129,https://www.amazon.com/QGeeM-Docking-Station-Outputs-Ethernet/dp/B0823BQ4PK/ref=sr_1_917?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-917,monitor
B08BYJJMDX,"Portable Monitor Computer Gaming Laptop Xbox Travel NIUTO 17.3"" Inch Full HD USB C 1920x1080 IPS Eye Care Screen",319.99,3.9,38,https://www.amazon.com/Portable-Monitor-Computer-NIUTO-1920x1080/dp/B08BYJJMDX/ref=sr_1_918?dchild=1&keywords=Monitor&qid=1617471419&s=pc&sr=1-918,monitor
B08MPDX2G5,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),39.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg39_1?ie=UTF8&adId=A03855783QT0S0Q39N1TU&url=%2FComix-Monitor-2-Layer-Organizer-Drawer%2Fdp%2FB08MPDX2G5%2Fref%3Dsr_1_913_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471420%26s%3Dpc%26sr%3D1-913-spons%26psc%3D1&qualifier=1617471420&id=7923853804380340&widgetName=sp_atf_next,monitor
B07Z7ZM8CJ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",46.74,4.5,1420,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg39_1?ie=UTF8&adId=A027384621GF91KUDCZWF&url=%2FMOUNTUP-Dual-Monitor-Stand-Adjustable%2Fdp%2FB07Z7ZM8CJ%2Fref%3Dsr_1_914_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471420%26s%3Dpc%26sr%3D1-914-spons%26psc%3D1&qualifier=1617471420&id=7923853804380340&widgetName=sp_atf_next,monitor
B08QD7W8HT,"FORGING MOUNT Dual Monitor Stand-Vertical Stack Screen Desk Mount Stand Support Two 17 to 32 Inch Computer Monitors with C Clamp Grommet Base,VESA 75 100 Compatible",29.99,4.7,10,https://www.amazon.com/FORGING-MOUNT-Stand-Vertical-Computer-Compatible/dp/B08QD7W8HT/ref=sr_1_915?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-915,monitor
B08H5GFFG2,"Dual Monitor Stand, Freestanding Desk Mount with Glass Base Fit 17-32 inch Flat Curved Screen with Swivel, Tilt, Height Adjustable, Rotation, Each Arm Holds up to 26 lbs by Perlegear",42.96,4.6,88,https://www.amazon.com/Monitor-Freestanding-Adjustable-Rotation-Perlegear/dp/B08H5GFFG2/ref=sr_1_916?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-916,monitor
B0823BQ4PK,"QGeeM USB 3.0 Docking Station,Single 5K/ Dual 4K @60Hz Video Outputs Dual Monitor for Windows MAC OS,(6 USB 3.0,2 HDMI & 2 DP,Gigabit Ethernet,Audio&Mic),USB C Laptop Docking Station",139.99,4.5,1129,https://www.amazon.com/QGeeM-Docking-Station-Outputs-Ethernet/dp/B0823BQ4PK/ref=sr_1_917?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-917,monitor
B08BYJJMDX,"Portable Monitor Computer Gaming Laptop Xbox Travel NIUTO 17.3"" Inch Full HD USB C 1920x1080 IPS Eye Care Screen",319.99,3.9,38,https://www.amazon.com/Portable-Monitor-Computer-NIUTO-1920x1080/dp/B08BYJJMDX/ref=sr_1_918?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-918,monitor
B01M1PA4DQ,"ViewSonic TD2210 22 Inch 1080p Single Point Resistive Touch Screen Monitor with DVI and VGA, Black",259.00,4.3,27,https://www.amazon.com/ViewSonic-TD2210-Single-Resistive-Monitor/dp/B01M1PA4DQ/ref=sr_1_919?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-919,monitor
B082FMWD1G,"Dell 27IN Monitor P2719H, Black (P2719HE)",207.99,5.0,2,https://www.amazon.com/Dell-P2719HE-27IN-Monitor-P2419H/dp/B082FMWD1G/ref=sr_1_920?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-920,monitor
B08PHLL15V,ViewSonic XG2560 25 Inch FHD 1080p 240Hz 1ms Gsync Gaming Monitor with Eye Care Advanced Ergonomics HDMI and DP for Esports (Renewed),None,5.0,1,https://www.amazon.com/ViewSonic-Monitor-Advanced-Ergonomics-Esports/dp/B08PHLL15V/ref=sr_1_921?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-921,monitor
B07MSHGQRJ,Next Level Racing Free Standing Triple Monitor Stand (NLR-A010),399.99,4.5,37,https://www.amazon.com/Level-Racing-Standing-Triple-Monitor-Stand/dp/B07MSHGQRJ/ref=sr_1_922?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-922,monitor
B08SW9DKPK,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,26.99,Non,None,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg39_1?ie=UTF8&adId=A08674332ECHDYWLRHJ02&url=%2FMonitor-Desktop-Adjustable-Printer-Organizer%2Fdp%2FB08SW9DKPK%2Fref%3Dsr_1_923_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471420%26s%3Dpc%26sr%3D1-923-spons%26psc%3D1&qualifier=1617471420&id=7923853804380340&widgetName=sp_mtf,monitor
B07FDNTS33,"Dell P2419H 24 Inch LED-Backlit, Anti-Glare, 3H Hard Coating IPS Monitor - (8 ms Response, FHD 1920 x 1080 at 60Hz, 1000:1 Contrast, with Comfortview DisplayPort, VGA, HDMI and USB), Black",None,4.7,1097,https://www.amazon.com/Monitor-P2419H-60-5cm-23-8Inch-DELL-P2419H/dp/B07FDNTS33/ref=sr_1_924?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-924,monitor
B08XGLRFBZ,"GREATHTEK KVM Switch HDMI Dual Monitor Extended Display 4 Port, Hotkey Switch, UHD 4K@60Hz Resolution YUV4:4:4 Downward Compatible, 4 in 2 Out, with All Needed Cables",179.99,Non,None,https://www.amazon.com/GREATHTEK-Monitor-Extended-Display-Resolution/dp/B08XGLRFBZ/ref=sr_1_925?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-925,monitor
B074D3TDKJ,Samsung 24-Inch 59.8cm Super Slim Curved Monitor C24F392,174.61,4.6,38,https://www.amazon.com/Samsung-24-Inch-59-8cm-Monitor-C24F392/dp/B074D3TDKJ/ref=sr_1_926?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-926,monitor
B074155RHK,Omen by HP 25-Inch FHD Gaming Monitor with Tilt Adjustment and AMD Freesync Technology (Black),None,4.6,360,https://www.amazon.com/HP-FreeSync-Technology-Z7Y57AA-ABA/dp/B074155RHK/ref=sr_1_927?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-927,monitor
B08734F2SS,"Monitor Stand Riser with 3 Height Adjustable Desktop Metal Monitor Riser Stand with Non-Skid Rubber for Computer, Laptop, iMac, PC, Printer, Black",15.99,4.6,127,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg39_1?ie=UTF8&adId=A0833823RC59UFADCDSM&url=%2FMonitor-Adjustable-Desktop-Non-Skid-Computer%2Fdp%2FB08734F2SS%2Fref%3Dsr_1_928_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471420%26s%3Dpc%26sr%3D1-928-spons%26psc%3D1&qualifier=1617471420&id=7923853804380340&widgetName=sp_mtf,monitor
B08PF3C47S,"TESmart Dual HDMI 4x2 Dual Monitor KVM Switch 2 Port Updated 4K@60Hz, Support HDCP 2.2, Suitable for 2 Computers + 2 Monitors (Grey)",239.99,4.3,298,https://www.amazon.com/TESmart-Monitor-Suitable-Computers-Monitors/dp/B08PF3C47S/ref=sr_1_929?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-929,monitor
B0834BZ1LQ,"Aogled Computer Monitor Light,Screenbar E-Reading USB Powered Monitor Clamp Lamp,Dimmable,Eye Protect Clip On Monitor Lamps,Adjustable Brightness/Color Temperature,Over Monitor Light Bar Black",32.99,4.5,350,https://www.amazon.com/Aogled-Screenbar-Adjustable-Brightness-Temperature/dp/B0834BZ1LQ/ref=sr_1_930?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-930,monitor
B07WWL7YC7,"Vaydeer USB3.0 Wireless Charging Aluminum Monitor Stand Riser Support Transfer Data and Charging,Keyboard and Mouse Storage Desk Organizer up to 27inch for Computer MacBook PC (Black）",None,4.5,1006,https://www.amazon.com/Wireless-Charging-Aluminum-Transfer-Organizer/dp/B07WWL7YC7/ref=sr_1_931?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-931,monitor
B07WZZK2FV,"USB to HDMI VGA DVI, External Monitor Adapter, USB Multiple Monitor Adapter DisplayLink Video Converter 2K Full HD 2048x1152, Laptop Docking Stations Compatible for Windows, Mac OS X System [NO Linux]",69.99,4.5,195,https://www.amazon.com/External-DisplayLink-Converter-2048x1152-Compatible/dp/B07WZZK2FV/ref=sr_1_932?dchild=1&keywords=Monitor&qid=1617471420&s=pc&sr=1-932,monitor
B08P6MSZ7Y,"CHUICHUIHU Acrylic Monitor Stand Riser, Clear Computer Monitor Riser for Desktop, Desk, Upgrade Acrylic Laptop Stand, Multi-Media iMac PC Stand for Home Office (15 x 9.3 x 3.3 in)",18.99,5.0,7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg39_1?ie=UTF8&adId=A06068103UHPB4ZQUU63Q&url=%2FCHUICHUIHU-Acrylic-Monitor-Computer-Multi-Media%2Fdp%2FB08P6MSZ7Y%2Fref%3Dsr_1_933_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617471420%26s%3Dpc%26sr%3D1-933-spons%26psc%3D1&qualifier=1617471420&id=7923853804380340&widgetName=sp_btf,monitor
