ASIN,title,price,rating,review_count,url,prod_type
B08H5F2P17,"TaoTronics Bluetooth Headset with Microphone, Wireless Headset with USB Adapter for PC, Noise Cancel Mic, On Ear Headphone Bluetooth 5.0 34H for Trucker Home Office Online Class Call Center Skype Zoom",49.99,4.4,9974,https://www.amazon.com/TaoTronics-Bluetooth-Microphone-Wireless-Headphone/dp/B08H5F2P17/ref=sr_1_251?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-251,headphones
B08TWR5F2M,"Monster Isport Champion True Wireless Earbuds,Bluetooth 5.0 Headphones with aptX Deep Bass,CVC 8.0 Noise Cancellation, IPX8 Waterproof,Type C Quick Charge Earphones for iPhones and Android",79.99,4.3,64,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg11_1?ie=UTF8&adId=A08578621EQSSTVX2HOZ&url=%2FMonster-Bluetooth-Headphones-Cancellation-Waterproof%2Fdp%2FB08TWR5F2M%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473796%26s%3Delectronics%26sr%3D1-252-spons%26psc%3D1%26smid%3DA2QTQWX7H2QMUF&qualifier=1617473796&id=7961523120854343&widgetName=sp_mtf,headphones
B079NM341X,"Bose QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling - Black (Renewed)",199.00,4.7,444,https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B079NM341X/ref=sr_1_253?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-253,headphones
B08738D39L,OneOdio Wired Headphones - Over Ear Headphones with Noise Isolation Dual Jack Professional Studio Monitor & Mixing Recording Headphones for Guitar Amp Drum Keyboard Podcast PC Computer,37.99,4.4,1056,https://www.amazon.com/OneOdio-Headphones-Noise-Isolation-Professional-Headphones/dp/B08738D39L/ref=sr_1_254?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-254,headphones
B08TMFHLKF,"Kids Headphones with Type-C Adapter, Mpow CHE2 3.5mm Jack Wired Headphones for Kids Child Teens, Over-Ear Headphones with Hi-fi Stereo Sound，94dB Volume Limit for Android Chrombook Kindle Laptop PC",19.99,4.7,259,https://www.amazon.com/Headphones-Mpow-Over-Ear-Sound%EF%BC%8C94dB-Chrombook/dp/B08TMFHLKF/ref=sr_1_255?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-255,headphones
B0728KWLZK,Jabra Evolve 65 UC Stereo Wireless Bluetooth Headset / Music Headphones Includes Link 360 (U.S. Retail Packaging),143.10,4.4,4597,https://www.amazon.com/Jabra-Wireless-Bluetooth-Headphones-Packaging/dp/B0728KWLZK/ref=sr_1_256?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-256,headphones
B08DJ34QQ2,"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",39.99,4.8,771,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg11_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_257_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473796%26s%3Delectronics%26sr%3D1-257-spons%26psc%3D1&qualifier=1617473796&id=7961523120854343&widgetName=sp_mtf,headphones
B08634JBYT,"Mangotek Lightning to 3.5 mm Headphone Jack Adapter, Apple MFi Certified iPhone Headphones Adapter Aux Dongle Cable Adaptor Earphone Audio Converter for iPhone 12 11 Pro Max 7 8 Plus SE X XR XS Mini",14.99,4.4,1983,https://www.amazon.com/Mangotek-Lightning-Headphone-Certified-Headphones/dp/B08634JBYT/ref=sr_1_258?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-258,headphones
B0854F11JB,"Earbuds Headphones with Microphone 5 Pack,Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, Compatible with iPhone and Android Smartphones,iPod,iPad, MP3 Players,Fits All 3.5mm Interface",11.99,4.5,13280,https://www.amazon.com/Headphones-Microphone-Earphones-Compatible-Smartphones/dp/B0854F11JB/ref=sr_1_259?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-259,headphones
B074182863,Mokata Volume Limited 85dB Kids Headphone Bluetooth Wireless Over Ear Foldable Stereo Sound Noise Protection Headset with AUX 3.5mm Cord Microphone for Boys Girls Toddler Cellphone Pad TV Purple,19.95,4.4,3797,https://www.amazon.com/Mokata-Headphone-Bluetooth-Rechargeable-Microphone/dp/B074182863/ref=sr_1_260?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-260,headphones
B07X3GVJFG,"Letscom U8L Bluetooth Headphones, 15Hrs Playtime Wireless 5.0 Earbuds IPX7 Waterproof Sport Running in-Ear Headsets w/Mic Stereo Sound Noise Cancelling for Work Home Office",20.99,4.3,16088,https://www.amazon.com/Bluetooth-Headphones-Playtime-Waterproof-Cancelling/dp/B07X3GVJFG/ref=sr_1_261?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-261,headphones
B08XV1QKH1,"Earbuds - Earphone - Wired Headphones, 3.5mm in-Ear Wired Earbuds with Built-in Microphone & Volume Control Compatible with iPhone 6s plus/6/5s/5c/iPad/S10 Android All 3.5 mm Audio Devices (2 Pack)",11.99,4.3,9964,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg11_1?ie=UTF8&adId=A06427102TMDRQ2TF4KBM&url=%2FEarbuds-Headphones-Ear-Built-Microphone%2Fdp%2FB08XV1QKH1%2Fref%3Dsr_1_262_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473796%26s%3Delectronics%26sr%3D1-262-spons%26psc%3D1&qualifier=1617473796&id=7961523120854343&widgetName=sp_btf,headphones
B07ZJ9Y2DQ,"Anker Soundcore Life Q20 Bluetooth Headphones with Travel Case, Hybrid Active Noise Cancelling, 40H Playtime, Hi-Res Audio, Deep Bass, Wireless Over Ear Headphones for Travel, Work",59.99,4.5,1942,https://www.amazon.com/Soundcore-Cancelling-Headphones-Wireless-Bluetooth/dp/B07ZJ9Y2DQ/ref=sr_1_263?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-263,headphones
B07VDQHRGF,"4 Pairs Earbud Headphones with Remote & Microphone in Ear Earphone Stereo Sound Noise Isolating Tangle Free,Fits All 3.5mm Interface Device (Black+Silver+Gold+Pink)",9.99,4.2,1138,https://www.amazon.com/Headphones-Microphone-Earphone-Isolating-Interface/dp/B07VDQHRGF/ref=sr_1_264?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-264,headphones
B07KQS84WH,Elecder i39 Headphones with Microphone Foldable Lightweight Adjustable On Ear Headsets with 3.5mm Jack for Cellphones Computer MP3/4 Kindle School (Mint/Gray),14.99,4.4,8186,https://www.amazon.com/i39-Headphones-Microphone-Adjustable-Cellphones/dp/B07KQS84WH/ref=sr_1_265?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-265,headphones
B01MDVGUSO,Snug Play+ Kids Headphones Volume Limiting and Audio Sharing Port,16.95,4.5,5364,https://www.amazon.com/Kids-Headphones-Limiting-Audio-Sharing/dp/B01MDVGUSO/ref=sr_1_266?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-266,headphones
B07QQBYBMG,"Tayogo Bone Conduction Headphones with Microphone Bluetooth 5.0 Open Ear Wireless Earphones for Running, Sports, Fitness - Grey",29.99,4.0,2886,https://www.amazon.com/Tayogo-Conduction-Headphones-Microphone-Bluetooth/dp/B07QQBYBMG/ref=sr_1_267?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-267,headphones
B07R8P6TFH,"CN-Outlet Classroom Headphones for Kids in Bulk Multi Colored 20 Pack, Wholesale Over Ear Student Head Phones Perfect for Schools, Libraries, Computer Lab, Testing Centers, Museums, Hotels (20Pack)",49.99,4.2,464,https://www.amazon.com/CN-Outlet-Classroom-Headphones-Wholesale-Computer-Lab/dp/B07R8P6TFH/ref=sr_1_268?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-268,headphones
B08SJXP65W,"Headphone Amplifier, Portable HiFi Headphone amp 3.5mm Stereo Audio Out, Support Impedance 16-300Ω Headset, Headphone Amplifier for iPhone, iPod, iPad, MP3, MP4 and Computers",16.99,4.4,16,https://www.amazon.com/Headphone-Amplifier-Portable-Impedance-Computers/dp/B08SJXP65W/ref=sr_1_269?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-269,headphones
B08Q7T29JV,"Kids Headphones Wireless Headphones for Kids Unicorn Headphones for Girls Bluetooth w/Microphone Adjustable Headband, Over On Ear Headset for School/Kindle/Tablet/PC Online Study (Blue, Wireless)",29.98,4.6,72,https://www.amazon.com/Headphones-Wireless-Bluetooth-Microphone-Adjustable/dp/B08Q7T29JV/ref=sr_1_270?dchild=1&keywords=Headphones&qid=1617473796&s=electronics&sr=1-270,headphones
B07H1RPYFN,"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",21.88,3.7,432,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg12_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_265_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-265-spons%26psc%3D1&qualifier=1617473798&id=8878583015387163&widgetName=sp_atf_next,headphones
B085VTCB2T,"SORNBEO Active Noise Cancelling Headphones [Upgraded] Wireless Headphones Over Ear Headphones Wireless Headphones Deep Bass, Quick Charge, 19H Playtime for Travel Work Cellphone",59.99,5.0,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg12_1?ie=UTF8&adId=A09567391TO27YRV93XID&url=%2FSORNBEO-Cancelling-Headphones-Upgraded-Cellphone%2Fdp%2FB085VTCB2T%2Fref%3Dsr_1_266_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-266-spons%26psc%3D1&qualifier=1617473798&id=8878583015387163&widgetName=sp_atf_next,headphones
B087Q74DHL,"PeohZarr Kids Headphones with Microphone, 85/94dB Safe Volume Limited On-Ear Headphones for Kids Girls Boys, Foldable 3.5mm Jack Stereo Wired Headphones for Cellphones/Tablet/Kindle/School/Travel",None,4.7,1815,https://www.amazon.com/PeohZarr-Headphones-Microphone-Foldable-Cellphones/dp/B087Q74DHL/ref=sr_1_267?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-267,headphones
B077XXYRNQ,"RockPapa Over Ear Stereo Foldabe Headphones Adjustable, Noise Isolating, Heavy Deep Bass, Folding Headsets with Microphone 3.5mm for Smart Phones Tablets Computers MP3/4 DVD Gradient Teal",16.99,4.5,1507,https://www.amazon.com/RockPapa-Headphones-Adjustable-Isolating-Microphone/dp/B077XXYRNQ/ref=sr_1_268?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-268,headphones
B08PY9LYQ8,"DOQAUS Bluetooth Headphones Over Ear, 52 Hrs Wireless Headphones with 3 EQ Modes, Foldable Hi-Fi Stereo Bass Headphones, Soft Memory Protein Earpads, Built-in Mic Wired Mode for Cellphone Home Office",29.99,4.5,13869,https://www.amazon.com/DOQAUS-Bluetooth-Headphones-Wireless-Cellphone/dp/B08PY9LYQ8/ref=sr_1_269?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-269,headphones
B07M9FBX3Y,"Bluetooth Headphones Wireless,MKay Girls Over Ear Headset V5.0 with Microphone, Foldable & Lightweight, Support Tf Card MP3 Mode and Fm Radio for Cellphones Laptop TV-Rose Gold",23.99,4.4,6114,https://www.amazon.com/Headphones-MKay-Microphone-Lightweight-Cellphones/dp/B07M9FBX3Y/ref=sr_1_270?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-270,headphones
B07SH5WLBS,Skullcandy Hesh 3 Wireless Over-Ear Headphone - Deep Red,69.00,4.1,7642,https://www.amazon.com/Skullcandy-Hesh-Wireless-Over-Ear-Headphone/dp/B07SH5WLBS/ref=sr_1_271?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-271,headphones
B07QJ1JZK6,"Sleep Headphones, Bluetooth 5.0 Wireless 3D Eye Mask, WATOTGAFER Sleeping Headphones for Side Sleepers, Washable Travel Music Play Adjustable Speakers Microphone Handsfree Long Play Time",22.59,4.4,8726,https://www.amazon.com/Headphones-Bluetooth-WATOTGAFER-Adjustable-Microphone/dp/B07QJ1JZK6/ref=sr_1_272?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-272,headphones
B07G4XR72F,"Sennheiser Pro Audio HD 300 PRO, Black",None,4.7,180,https://www.amazon.com/Sennheiser-Headphones-HD-300-PRO/dp/B07G4XR72F/ref=sr_1_273?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-273,headphones
B07G3JBMKZ,"AfterShokz Air AS650CR Open-Ear Wireless Bone Conduction Headphones with Reflective Strips, Canyon Red",None,4.7,716,https://www.amazon.com/Aftershokz-AS650CR-BR-Conduction-Headphones-Reflective/dp/B07G3JBMKZ/ref=sr_1_274?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-274,headphones
B01CXS9XP4,"Lavince Sleep Headphones Bluetooth Sports Headband, Wireless Sports Headband Headphones with Ultra-Thin HD Stereo Speakers Perfect for Workout,Jogging,Yoga,Insomnia,Side Sleepers,Air Travel,Meditation",19.99,4.4,122,https://www.amazon.com/Lavince-Headphones-Bluetooth-Ultra-Thin-Meditation/dp/B01CXS9XP4/ref=sr_1_275?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-275,headphones
B07TK2XCBX,"iRAG J01 Kids Headphones Foldable Stereo Tangle-Free 5ft Long Cord 3.5mm Jack Plug in Wired On-Ear Headset for iPad/Amazon Kindle,Fire/Toddler/Boys/Girls/School/Laptop/Travel/Plane/Tablet(Ocean Blue)",9.99,4.7,3561,https://www.amazon.com/iRAG-J01-Headphones-Foldable-Tangle-Free/dp/B07TK2XCBX/ref=sr_1_276?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-276,headphones
B07QNZC9V5,"Razer Kraken Gaming Headset: Lightweight Aluminum Frame - Retractable Noise Isolating Microphone - For PC, PS4, PS5, Switch, Xbox One, Xbox Series X & S, Mobile - 3.5 mm Headphone Jack - Black/Blue",90.09,4.6,26010,https://www.amazon.com/Razer-Kraken-Gaming-Headset-2019/dp/B07QNZC9V5/ref=sr_1_277?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-277,headphones
B07GYNSQBQ,"COWIN SE7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",109.99,4.3,7191,https://www.amazon.com/SE7-Cancelling-Headphones-Bluetooth-Comfortable/dp/B07GYNSQBQ/ref=sr_1_278?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-278,headphones
B08GCQJTT6,"Wireless Earbuds, LETSCOM Bluetooth 5.0 Headphones in Ear with Charging Case, True Wireless Stereo Earbuds with Touch Control, Built in Mic, 28H Playback, Hands-Free for Work, Sports, Black",19.99,4.2,338,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg12_1?ie=UTF8&adId=A05789511SQ25LO5TTJB0&url=%2FWireless-LETSCOM-Bluetooth-Headphones-Hands-Free%2Fdp%2FB08GCQJTT6%2Fref%3Dsr_1_279_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-279-spons%26psc%3D1%26smid%3DA2L1KZ9X44LHRJ&qualifier=1617473798&id=8878583015387163&widgetName=sp_mtf,headphones
B08B8XVBM6,"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",290.32,4.0,276,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg12_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_280_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-280-spons%26psc%3D1&qualifier=1617473798&id=8878583015387163&widgetName=sp_mtf,headphones
B08NTD5V8X,"USB Type C Headphone Adapter, Maxonar Upgraded USB-C to 3.5mm Jack Dongle Digital to Analog Aux Audio Converter for Galaxy S21 S20 Note 20 10 S10 S9 iPad Pro Pixel 5 4 3 XL-Grey",10.90,4.6,200,https://www.amazon.com/Headphone-Adapter-Maxonar-Upgraded-Converter/dp/B08NTD5V8X/ref=sr_1_281?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-281,headphones
B08XPYL1WC,"2PC Headphone Adapter for iPhone Aux Audio to 3.5 mm Jack Headphones Adapter for iPhone 12/12 Mini / 12 Pro / 12 Pro Max / 11 / X/XR/XS/7/8,Earphone Dongle Spiltter Accessorie Support All iOS System",9.99,4.9,31,https://www.amazon.com/Headphone-Headphones-Earphone-Spiltter-Accessorie/dp/B08XPYL1WC/ref=sr_1_282?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-282,headphones
B00HVLUR54,"Audio-Technica ATH-M40x Professional Studio Monitor Headphone, Black, with Cutting Edge Engineering, 90 Degree Swiveling Earcups, Pro-grade Earpads/Headband, Detachable Cables Included",None,4.7,9535,https://www.amazon.com/Audio-Technica-ATHM40x-Professional-Monitor-Headphones/dp/B00HVLUR54/ref=sr_1_283?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-283,headphones
B08VD8F1KQ,"XIXOV Wireless Earbuds Bluetooth Headphones, Black Ultra-Thin Touch Control Noise Reduction Smart Microphones Bluetooth Headphones for iPhone and Android",9.99,4.9,108,https://www.amazon.com/XIXOV-Bluetooth-Headphones-Ultra-Thin-Microphones/dp/B08VD8F1KQ/ref=sr_1_284?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-284,headphones
B08BQX54L6,"Star Wars The Child Wired Headphones Clear Stereo Sound Parental Volume Control, Aux Cable, The Mandalorian Kids Headphones for Kids Toddlers Children Ages 4 and Up",19.99,4.5,93,https://www.amazon.com/Headphones-Parental-Mandalorian-Toddlers-Children/dp/B08BQX54L6/ref=sr_1_285?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-285,headphones
B07PY68Y88,"Beexcellent Gaming Headset with Noise Canceling mic, PS4 Xbox One Headset with Crystal 3D Gaming Sound, Memory Foam Earpad for PC, Mac, Laptop, Mobile",20.99,4.5,20789,https://www.amazon.com/Beexcellent-Anti-Noise-Ergonomic-Adjustable-Smartphone-Red/dp/B07PY68Y88/ref=sr_1_286?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-286,headphones
B07CB2C2TK,"Pokemon Pikachu Kids Headphones, Adjustable Headband, Stereo Sound, 3.5Mm Jack, Wired Headphones for Kids, Tangle-Free, Volume Control, Childrens Headphones Over Ear for School Home, Travel",19.99,4.6,2620,https://www.amazon.com/Headphones-Adjustable-Tangle-Free-Children-Parental/dp/B07CB2C2TK/ref=sr_1_287?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-287,headphones
B08XVRGFMQ,"Bluetooth Headphones, Bluenin Bluetooth 5.0 Neckband Wireless Headphones Retractable Earbuds Stereo Headset CVC 8.0 Noise Cancelling Call Vibrate Alert Earphones with Mic-2021 Upgraded (Matte Black)",27.99,4.5,8,https://www.amazon.com/Bluetooth-Headphones-Bluenin-Retractable-Cancelling/dp/B08XVRGFMQ/ref=sr_1_288?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-288,headphones
B07DPG774K,"RUNMUS K8 Gaming Headset for PS4, Xbox One, PC Headset w/Surround Sound, Noise Canceling Over Ear Headphones with Mic & LED Light, Compatible with PS5, PS4, Xbox One, Sega Dreamcast, PC, PS2, Laptop",20.89,4.6,45404,https://www.amazon.com/RUNMUS-Nintendo-Headphones-Canceling-Microphone/dp/B07DPG774K/ref=sr_1_289?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-289,headphones
B08K3TWS4W,"Shure AONIC 50 Wireless Noise Cancelling Headphones, Premium Studio-Quality Sound, Bluetooth 5 Wireless Technology, Comfort Fit Over Ear, 20 Hours Battery Life, Fingertip Controls - White",None,4.3,458,https://www.amazon.com/Shure-Cancelling-Headphones-Studio-Quality-Technology/dp/B08K3TWS4W/ref=sr_1_290?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-290,headphones
B078S7WK5M,"ARTISTE Wireless TV Headphones Over Ear Headsets - Digital Stereo Headsets with 2.4GHz RF Transmitter, Charging Dock, 100ft Wireless Range and Rechargeable 20 Hour Battery, Black",73.59,4.2,12140,https://www.amazon.com/Wireless-Headphones-Over-Ear-Headsets/dp/B078S7WK5M/ref=sr_1_291?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-291,headphones
B08BLPNGNL,"Wireless TV Headphones, Jelly Comb YH690 Wireless Headphones for TV Watching, Wireless Headset 15 Hours Battery for Optical Digital,RCA, 3.5mm Ported TVs, 100ft Range",49.99,4.2,338,https://www.amazon.com/Wireless-Headphones-Jelly-Comb-Watching/dp/B08BLPNGNL/ref=sr_1_292?dchild=1&keywords=Headphones&qid=1617473798&s=electronics&sr=1-292,headphones
B07L1RQDJM,Heavy bass Earphone Color Call with Mic Stereo Earbud Headphones Mixed Colors (Black + White + Pink + Green 4 Pairs)…,9.99,4.2,7715,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg12_1?ie=UTF8&adId=A09744392B08YYXJS6L2E&url=%2Fearphone-Stereo-Earbud-Headphones-Colors%2Fdp%2FB07L1RQDJM%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-293-spons%26psc%3D1&qualifier=1617473798&id=8878583015387163&widgetName=sp_btf,headphones
B08XV1QKH1,"Earbuds - Earphone - Wired Headphones, 3.5mm in-Ear Wired Earbuds with Built-in Microphone & Volume Control Compatible with iPhone 6s plus/6/5s/5c/iPad/S10 Android All 3.5 mm Audio Devices (2 Pack)",11.99,4.3,9964,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg12_1?ie=UTF8&adId=A06427102TMDRQ2TF4KBM&url=%2FEarbuds-Headphones-Ear-Built-Microphone%2Fdp%2FB08XV1QKH1%2Fref%3Dsr_1_294_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473798%26s%3Delectronics%26sr%3D1-294-spons%26psc%3D1&qualifier=1617473798&id=8878583015387163&widgetName=sp_btf,headphones
B08B8XVBM6,"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",290.32,4.0,276,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg13_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473799%26s%3Delectronics%26sr%3D1-289-spons%26psc%3D1&qualifier=1617473799&id=2921615397620071&widgetName=sp_atf_next,headphones
B088K4SGG2,"LOTUZE NC75 Pro Active Noise Cancelling Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, High-Fidelity Audio, 40 Hours Playtime for Travel/Work, Black",69.99,5.0,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg13_1?ie=UTF8&adId=A06831513ORWDJS1N14BM&url=%2FLOTUZE-Cancelling-Headphones-Microphone-high-Fidelity%2Fdp%2FB088K4SGG2%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473799%26s%3Delectronics%26sr%3D1-290-spons%26psc%3D1&qualifier=1617473799&id=2921615397620071&widgetName=sp_atf_next,headphones
B08CXJWQ93,"USB C to 3.5mm Headphone Adapter,2-in-1 NXPGKEA PD Fast Charging for Samsung Galaxy S21 5G/S21+/S21 Ultar/S20/Note20,Pixel2/3/4XL,iPad Pro,Type-C to 3.5mm Audio Adapter,Stereo,Earphones, Headset",19.99,4.5,143,https://www.amazon.com/Headphone-Adapter-NXPGKEA-Charging-Earphones/dp/B08CXJWQ93/ref=sr_1_291?dchild=1&keywords=Headphones&qid=1617473799&s=electronics&sr=1-291,headphones
B073S582XZ,"Besign SH03 Bluetooth Sports Headphones, Wireless Stereo Running Earphones for Music Streaming and Handsfree Calling, 25 Hours Music Time",29.99,4.0,3318,https://www.amazon.com/SH03-Bluetooth-Headphones-Earphones-Hands-Free/dp/B073S582XZ/ref=sr_1_292?dchild=1&keywords=Headphones&qid=1617473799&s=electronics&sr=1-292,headphones
B07RX5RSBQ,"GLUBEE USB C to 3.5MM Headphone Jack Adapter, USB C to Audio, USB Type-C to 3.5MM Adapter Braided Nylon Cable DAC Adapter Compatible with Most USB-C Smart Phones",7.39,4.4,3577,https://www.amazon.com/USB-C-3-5MM-Audio-Adapter-Headphone/dp/B07RX5RSBQ/ref=sr_1_293?dchild=1&keywords=Headphones&qid=1617473799&s=electronics&sr=1-293,headphones
B07KFLX8HV,"beyerdynamic Dt 990 Pro Over-Ear Studio Monitor Headphones - Open-Back Stereo Construction, Wired (80 Ohm, Black (Limited Edition))",179.00,4.7,10135,https://www.amazon.com/beyerdynamic-Over-Ear-Studio-Monitor-Headphones/dp/B07KFLX8HV/ref=sr_1_294?dchild=1&keywords=Headphones&qid=1617473799&s=electronics&sr=1-294,headphones
B07ZBJPYRK,"Bluetooth Headphones,Tuinyo Wireless Headphones Over Ear with Microphone, Foldable & Lightweight Stereo Wireless Headset for Travel Work TV PC Cellphone-Rose Gold",21.24,4.4,6008,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg13_1?ie=UTF8&adId=A047318111UPI9BYI9R6M&url=%2FBluetooth-Headphones-Microphone-Lightweight-Cellphone%2Fdp%2FB07ZBJPYRK%2Fref%3Dsr_1_295_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473799%26s%3Delectronics%26sr%3D1-295-spons%26psc%3D1&qualifier=1617473799&id=2921615397620071&widgetName=sp_mtf,headphones
B0816QQCPD,"Unicorn Kids Headphones for Girls Children Teens, Wired Headphones w/Microphone 3.5mm Jack, Over On Ear Headset for School Birthday Xmas Unicorn Gift (Princess Pink)",19.98,4.5,2961,https://www.amazon.com/Headphones-Children-Adjustable-Headband-Tangle-Free/dp/B0816QQCPD/ref=sr_1_296?dchild=1&keywords=Headphones&qid=1617473799&s=electronics&sr=1-296,headphones
