title,url,rating,review_count,price,asin,prod_type
24 Packs Bulk Earbuds Headphones Set with Microphone Mic for School Classrooms Home Travel Use for Kids Adults in 6 Colors,https://www.amazon.com/Earbuds-Headphones-Microphone-School-Classrooms/dp/B08LL4C3PY/ref=sr_1_2356?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2356,4.2,130,39.99,B08LL4C3PY,headphones
"2 in 1 USB-C to 3.5mm Audio Headphone Charger and Music Jack Adapter, Stereo Earphone Dongle Compatible for Google Pixel 4 4XL 3 3XL 2 2XL, iPad Pro 2020 2019 2018, etc(Black+Slive)",https://www.amazon.com/Headphone-Charger-Adapter-Earphone-Compatible/dp/B08VJ31X6R/ref=sr_1_2357?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2357,3.5,2,12.99,B08VJ31X6R,headphones
"Aluratek Bluetooth 5.0 Wireless Stereo Headphones with Boom Mic for PC, MAC, Smartphone, iPhone, Tablet/iPad, Over-Ear, Home, Office, Distance Learning, Headset (ABHS02F), Black",https://www.amazon.com/Aluratek-Bluetooth-Headphones-Smartphone-ABHS02F/dp/B08JPFH17B/ref=sr_1_2358?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2358,1.0,1,59.99,B08JPFH17B,headphones
"Bulk Headphones 6 Pack School Headphones for Kids -YMJ(6 Colors) Kids Headphones for School,Classroom, Libraries, Laboratories (Color Mixed)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg99_1?ie=UTF8&adId=A039877825EVQS2FA0YLN&url=%2FHeadphones-School-Classroom-Libraries-Laboratories%2Fdp%2FB08PKJKJF2%2Fref%3Dsr_1_2359_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473938%26s%3Delectronics%26sr%3D1-2359-spons%26psc%3D1&qualifier=1617473938&id=3979281029108804&widgetName=sp_mtf,3.7,16,28.99,B08PKJKJF2,headphones
"USB Headset with Microphone Noise Cancelling for PC Laptop, Computer Headphones for Call Center Office Business Skype Softphone Webinar Dictation, Clearer Voice, Ultra Comfort",https://www.amazon.com/Microphone-Cancelling-Headphones-Softphone-Dictation/dp/B08TZZMBXG/ref=sr_1_2360?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2360,4.4,468,31.99,B08TZZMBXG,headphones
"Wireless Earbuds, Letsfit Bluetooth 5.0 Headphones Stereo Earphones with Microphone Charging Case, Waterproof in-Ear True Buds with USB C for Running Sports",https://www.amazon.com/Letsfit-Bluetooth-Headphones-Waterproof-Earphones/dp/B083TTGL7R/ref=sr_1_2361?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2361,4.2,10267,29.11,B083TTGL7R,headphones
"Earbuds/Headphones/Earphones/Headsets with 3.5mm Wired in Ear Headphone Plug(Built-in Microphone &Volume Control &Noise Isolating) Compatible with iPhone,iPad,Samsung,Compter,MP3/4,Android and Tablet",https://www.amazon.com/Headphones-Earphones-Headphone-Microphone-Compatible/dp/B08KQDBL6Y/ref=sr_1_2362?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2362,3.5,10,6.99,B08KQDBL6Y,headphones
Wooden Omega Headphones Stand/Wooden Headphone Hanger/Wood Headset Holder/Omega Earphone Desk Display Hanger - Wooden Headsets Walnut Finish - LinkIdea,https://www.amazon.com/Headphones-Headphone-Headset-Earphone-Display/dp/B082V4TCZR/ref=sr_1_2363?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2363,4.7,18,26.30,B082V4TCZR,headphones
"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg99_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_2364_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473938%26s%3Delectronics%26sr%3D1-2364-spons%26psc%3D1&qualifier=1617473938&id=3979281029108804&widgetName=sp_mtf,3.7,432,21.88,B07H1RPYFN,headphones
[Updated Version] Valefod 5-Pack Stereo Audio Adapter 6.35mm (1/4 inch) Male to 3.5mm (1/8 inch) Female Headphone Jack,https://www.amazon.com/Updated-Version-Valefod-Adapter-Headphone/dp/B07RHTZ99P/ref=sr_1_2365?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2365,4.6,384,6.99,B07RHTZ99P,headphones
"BlueFire 3.5mm PS4 Gaming Headset Headphone with Microphone and LED Light Compatible with Playstation 4, Xbox one, PC (Green)",https://www.amazon.com/BlueFire-Headphone-Microphone-Compatible-Playstation/dp/B01IMZWVGU/ref=sr_1_2366?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2366,4.3,2654,19.99,B01IMZWVGU,headphones
[2 Packs]OEM Earphones Headphones for Earbuds Stereo Headphones for Samsung Galaxy S10/S9/S8/S7/S6/Note 5/FE/8/9 and More Android Devices - Designed by AKG - with Mic and Volume Buttons.(Purple Black),https://www.amazon.com/Earphones-Headphones-Earbuds-Samsung-Android/dp/B08TMPL9YH/ref=sr_1_2367?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2367,2.5,3,19.99,B08TMPL9YH,headphones
"USB Headset Computer Headset with Noise Cancelling Microphone, Lightweight PC Headset Wired Headphones Business Headset for Skype Webinar Cell Phone Call Center",https://www.amazon.com/Computer-Cancelling-Microphone-Lightweight-Headphones/dp/B08CXL854V/ref=sr_1_2368?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2368,4.1,371,23.99,B08CXL854V,headphones
"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg99_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_2369_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473938%26s%3Delectronics%26sr%3D1-2369-spons%26psc%3D1&qualifier=1617473938&id=3979281029108804&widgetName=sp_mtf,4.8,771,39.99,B08DJ34QQ2,headphones
"Donerton Wireless Earbuds, Bluetooth 5.0 Headphones IP8 Waterproof Earbuds, 80 Playtime, in Ear Headphones with Mic, Deep Bass 3D Stereo, Noise Canceling, Sports, Work Out, Easy Pairing",https://www.amazon.com/Bluetooth-Headphones-Waterproof-Microphone-Canceling/dp/B07WCW1RNB/ref=sr_1_2370?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2370,4.1,14982,32.99,B07WCW1RNB,headphones
Klipsch T5 Wired Headphones (Black),https://www.amazon.com/Klipsch-T5-Wired-Headphones-Black/dp/B07ST589XC/ref=sr_1_2371?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2371,3.9,254,None,B07ST589XC,headphones
ETWAR PC Gaming Headphone with MIC for Computer PS4 Gaming Headset USB7.1 Gaming Headset with Noise Canceling Microphone Gaming Headset for Gamer USB Headphone for Laptop,https://www.amazon.com/ETWAR-Headphones-Canceling-Microphone-headphones/dp/B08GWHGT96/ref=sr_1_2372?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2372,4.3,166,22.99,B08GWHGT96,headphones
"Gaming Headset for PS4 Headsets with Mic, Stereo Surround Sound With Noise Cancelling Mic with Mute & Volume Control, Lightweight Ergonomic Cool RGB Headphones for Xbox One, Switch, PC",https://www.amazon.com/Headset-Headphones-Cancelling-Lightweight-Ergonomic/dp/B086RM4BYP/ref=sr_1_2373?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2373,4.2,582,24.99,B086RM4BYP,headphones
"Earbuds,Wired Ear Buds Headphones with Stereo Bass Driven Sound,Earphones Fits Small Ear,Comfortable and Secure Fit,Earbuds with Microphone and Volume Control,Decent Packing",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg99_1?ie=UTF8&adId=A031197722VFWVUGJUEUT&url=%2FEarbuds-Headphones-Earphones-Comfortable-Microphone%2Fdp%2FB08VHDWZ1V%2Fref%3Dsr_1_2374_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473938%26s%3Delectronics%26sr%3D1-2374-spons%26psc%3D1&qualifier=1617473938&id=3979281029108804&widgetName=sp_btf,3.8,5,8.99,B08VHDWZ1V,headphones
"Upgraded Version TaoTronics Portable Bluetooth Transmitter for TV, Low Latency Wireless Audio Adapter for 3.5mm Stereo, Pairs Bluetooth Headphones/Speakers, Black",https://www.amazon.com/Upgraded-TaoTronics-Bluetooth-Transmitter-Headphones/dp/B07W5S2WVN/ref=sr_1_2375?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2375,3.9,2450,16.99,B07W5S2WVN,headphones
"CCA C10 Better in Ear Headphones/Earphones Design HiFi Five Drivers Hybrid (4 Balanced Armature + 1 Dynamic) in-Ear Monitors with Detachable Cable 2pin 0.75mm Gold Plated, （Purple Without mic）",https://www.amazon.com/Better-Headphones-Earphones-Balanced-Detachable/dp/B07L6F5P5W/ref=sr_1_2376?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2376,4.5,1810,40.99,B07L6F5P5W,headphones
"2 in 1 USB Type C to 3.5mm Aux Audio Headphone Charger and Music Jack Adapter, Compatible with iPad Pro 2018 2019 2020, Samsung Note10 / Note20 / S20, for Pixel 3/3 XL/2/2 XL",https://www.amazon.com/Headphone-Charger-Adapter-Compatible-Samsung/dp/B08Y7Z773D/ref=sr_1_2377?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2377,1.0,1,8.99,B08Y7Z773D,headphones
"ELEGIANT Bluetooth 5.0 Transmitter Receiver Wireless Audio Adapter Low Latency Pair 2 Headphones at Once Built-in Mic, LED Indicator, Optical TOSLINK 3.5mm AUX RCA for TV Home Stereo System(Black)",https://www.amazon.com/ELEGIANT-Bluetooth-Transmitter-Headphones-Microphone/dp/B07V3F3ZCZ/ref=sr_1_2378?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2378,4.2,6701,34.98,B07V3F3ZCZ,headphones
Kikc T6 Pro Over-Ear Wireless Headphones Bluetooth 5.0 Earbuds Bluetooth Headphones with Built-in Microphone Bluetooth Headphones with Charging Case Bluetooth Earphones in Ear for iPhone/Android,https://www.amazon.com/Kikc-Headphones-Bluetooth-Microphone-Earphones/dp/B08H8CYJM7/ref=sr_1_2379?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2379,3.8,100,13.99,B08H8CYJM7,headphones
"ATH-M50x Cable, Coiled AUX Cord Replacement for Audio-Technica ATH-M40x, ATH-M70x Headphone with 1/4 inch Adapter, 4ft to 10ft",https://www.amazon.com/ATH-M50x-Replacement-Audio-Technica-ATH-M40x-Headphone/dp/B08BFXYN6F/ref=sr_1_2380?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2380,4.3,51,11.99,B08BFXYN6F,headphones
"USB C Headphones, YUANBAI USB C Earbuds with Microphone Magnetic Stereo OnePlus 7T 8T Pro Headphones, in-Ear Wired Earbuds Sport Type C Earphones for Pixel 5 4 XL Samsung Note 20 S21 Ultra S20 FE Plus",https://www.amazon.com/Headphones-YUANBAI-Microphone-Magnetic-Earphones/dp/B08239X2RM/ref=sr_1_2381?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2381,4.3,227,15.99,B08239X2RM,headphones
Egghead- 1000 Black Stereo Headphones (20 pack),https://www.amazon.com/Egghead-1000-Black-Stereo-Headphones/dp/B014LOIK2K/ref=sr_1_2382?dchild=1&keywords=Headphones&qid=1617473938&s=electronics&sr=1-2382,4.0,112,75.47,B014LOIK2K,headphones
"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg100_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_2377_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2377-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_atf_next,4.0,276,290.32,B08B8XVBM6,headphones
Bluetooth 5.0 Wireless Earbuds HD Stereo Automatic Noise Reduction in-Ear Earbuds [with 30 Hrs Charging Case & Airpods Silicone Case] Built-in Binaural Mic Earphones for iPhone/Android,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg100_1?ie=UTF8&adId=A065672625G4LSTCLFJSG&url=%2FBluetooth-Wireless-Automatic-Reduction-Earphones%2Fdp%2FB08X4KVBLB%2Fref%3Dsr_1_2378_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2378-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_atf_next,4.1,153,29.99,B08X4KVBLB,headphones
"USB C to Headphone Jack Adapter with 3.5mm Aux Audio and Type C Charger Dongle Converter USBC Earphone Adaptor for Google Pixel 4 4XL 3 3XL 2 2XL,Samsung Note 10 , iPad Pro 2020 2019 2018 and More",https://www.amazon.com/Headphone-Adapter-Charger-Converter-Earphone/dp/B08S3TC7KW/ref=sr_1_2379?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2379,3.2,18,11.99,B08S3TC7KW,headphones
"Pasow Headphone Extension Cable 3.5mm Male to Female Stereo Audio Extension Adapter Cable (6FT, Coffee)",https://www.amazon.com/Headphone-Extension-Female-Stereo-Adapter/dp/B08HMN6SZ9/ref=sr_1_2380?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2380,4.9,31,5.99,B08HMN6SZ9,headphones
"SADES USB 7.1 Stereo Surround Sound Gaming Headset with Mic LED Light, Noise Cancelling Gamer Headphones with Volume-Control for PC Mac Computer Games (Red)",https://www.amazon.com/Stereo-Surround-Headset-Headphones-Control/dp/B088SXZB6L/ref=sr_1_2381?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2381,4.5,311,19.99,B088SXZB6L,headphones
"LETSCOM Wireless Earbuds, Bluetooth 5.0 in-Ear Headphones with Dual Drivers, HiFi Bass Stereo, 27H Playtime, LED Display and USB-C Quick Charge, Built-in Microphone Earphones for Home Office Work",https://www.amazon.com/LETSCOM-Bluetooth-Headphones-Microphone-Earphones/dp/B08GYQ6N8W/ref=sr_1_2382?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2382,4.2,338,20.99,B08GYQ6N8W,headphones
Bowers & Wilkins PX5 On Ear Noise Cancelling Wireless Headphones - Space Grey,https://www.amazon.com/Bowers-Wilkins-Cancelling-Wireless-Headphones/dp/B07WK52BV8/ref=sr_1_2383?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2383,4.0,303,297.98,B07WK52BV8,headphones
"Airpods Max Stand, OMOTON Headphone Stand, Adjustable Aluminum Headset Desktop Holder with Non-Slip Silicone Base Compatible with AirPods Max, Sennheiser, Sony, Bose, Beats, AKG and More, Black",https://www.amazon.com/OMOTON-Headphone-Adjustable-Compatible-Sennheiser/dp/B08DTDM165/ref=sr_1_2384?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2384,4.6,500,11.99,B08DTDM165,headphones
Koss ED1TC Hb Stereophone Ideal for Schools Libraries & Trng Dept,https://www.amazon.com/Koss-ED1TC-Stereophone-Schools-Libraries/dp/B000GX9NVI/ref=sr_1_2385?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2385,3.9,118,13.03,B000GX9NVI,headphones
"AIKELA Trucker Wireless Bluetooth Headset with Microphone, Mute Function, Charging Base, Bluetooth 5.0, 17H Clear Talk Time, On Ear Bluetooth Headphones for Cell Phones, Skype, PC, Office and Home",https://www.amazon.com/AIKELA-Wireless-Bluetooth-Microphone-Headphones/dp/B0875ZFB8G/ref=sr_1_2386?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2386,4.1,3726,39.99,B0875ZFB8G,headphones
"COMEXION Trucker Bluetooth Headset V5.0, Wireless Headphone with Mute Mic for Cell Phones, On Ear Bluetooth Headphone with Wireless&Wired Mode for Trucker, Home Office, Skype",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg100_1?ie=UTF8&adId=A07269033V12KGJN5CFIC&url=%2FCOMEXION-Trucker-Bluetooth-Wireless-Headphone%2Fdp%2FB08DJ34QQ2%2Fref%3Dsr_1_2387_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2387-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_mtf,4.8,771,39.99,B08DJ34QQ2,headphones
"Samson SR350 Over Ear Stereo Headphones, (SASR350)",https://www.amazon.com/Samson-SR350-Stereo-Headphones-SASR350/dp/B01ISLZUMU/ref=sr_1_2388?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2388,4.1,476,None,B01ISLZUMU,headphones
"USB c to 3.5mm Headphone Adapter Compatible with P30 Pro, P20 Pro/Mate 20 Pro/iPad Pro/Google Pixel/Samsung/OnePlus/xiaomi [2 Pack].",https://www.amazon.com/Headphone-Adapter-Compatible-Samsung-OnePlus/dp/B08L34CFQM/ref=sr_1_2389?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2389,3.9,68,5.58,B08L34CFQM,headphones
"Bluetooth Over Ear Headphones, Foldable Wireless & Wired Headphones with Microphone, Hi-Fi Stereo Headset with Deep Bass, Light Weight, Suitable for Online Class Home Office, PC/Cell Phones (White)",https://www.amazon.com/Bluetooth-Headphones-Foldable-Wireless-Microphone/dp/B08ML2GKQK/ref=sr_1_2390?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2390,4.3,13,20.99,B08ML2GKQK,headphones
Bluetooth Headband Sleep Headphones Wireless V5.0 Sports Headband with Thin Stereo Speaker for Yoga Running Outdoor Indoor Sports and Travelling …,https://www.amazon.com/Bluetooth-Headphones-blueear-Sleepphone-Sweatband/dp/B07KN5K7G3/ref=sr_1_2391?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2391,4.2,129,21.99,B07KN5K7G3,headphones
"PS4 Gaming Headset, Taotique 7.1 Surround Sound Game Headset for Xbox One Noise Cancelling Gaming Headphones with Mic, Ergonomic Soft Earmuffs and LED Light for PC, Laptop - Blue",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg100_1?ie=UTF8&adId=A103203430GKD9STH34BI&url=%2FTaotique-Surround-Cancelling-Headphones-Ergonomic%2Fdp%2FB08LPY2JZ2%2Fref%3Dsr_1_2392_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2392-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_mtf,4.2,1091,17.99,B08LPY2JZ2,headphones
"QC35 OE2 Cable,Replacement Bose Cord Inline Mic/Remote Cable Compatible with Bose QC35/25/,OE2/OE2i Headphones,Works with Apple Devices(4.9FT)",https://www.amazon.com/Replacement-Extension-Compatible-Soundlink-Headphones%EF%BC%8CWorks/dp/B07WZZDS7J/ref=sr_1_2393?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2393,4.7,21,13.99,B07WZZDS7J,headphones
"Wireless Earbuds Bluetooth 5.0 Headphones with Mobile Charging Case, IPX5 Waterproof, 3D Stereo Air Buds in-Ear Ear Buds Built-in Mic, Pop-ups Auto Pairing for Airpods Android iPhone Apple Earbuds",https://www.amazon.com/Wireless-Bluetooth-Headphones-Charging-Waterproof/dp/B08NPR53NG/ref=sr_1_2394?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2394,5.0,4,39.99,B08NPR53NG,headphones
"Vtin Headset with Microphone, USB Headset/ 3.5mm Computer Headphone Headset Noise Cancelling and Hands-Free with Mic, Stereo On-Ear Wired Business Headset for Skype, Call Center, PC, Phone, Mac",https://www.amazon.com/Vtin-Microphone-Headphone-Cancelling-Hands-Free/dp/B075ZMFBW8/ref=sr_1_2395?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2395,4.2,1656,30.99,B075ZMFBW8,headphones
Wireless Earbuds Super Portable True Wireless Stereo Headphones in Ear Deep Bass Built in Mic IPX6 Waterproof with Charging Case (Only 50g) 40H Playtime for Workout Running (White red),https://www.amazon.com/Bluetooth-Wireless-Portable-Headphones-Waterproof/dp/B088YTJZFS/ref=sr_1_2396?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2396,3.6,110,55.00,B088YTJZFS,headphones
Heavy bass Earphone Color Call with Mic Stereo Earbud Headphones Mixed Colors (Black + White + Pink + Green 4 Pairs)…,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg100_1?ie=UTF8&adId=A09744392B08YYXJS6L2E&url=%2Fearphone-Stereo-Earbud-Headphones-Colors%2Fdp%2FB07L1RQDJM%2Fref%3Dsr_1_2397_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2397-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_btf,4.2,7715,9.99,B07L1RQDJM,headphones
"Earbuds,Wired Ear Buds Headphones with Stereo Bass Driven Sound,Earphones Fits Small Ear,Comfortable and Secure Fit,Earbuds with Microphone and Volume Control,Decent Packing",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg100_1?ie=UTF8&adId=A031197722VFWVUGJUEUT&url=%2FEarbuds-Headphones-Earphones-Comfortable-Microphone%2Fdp%2FB08VHDWZ1V%2Fref%3Dsr_1_2398_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473940%26s%3Delectronics%26sr%3D1-2398-spons%26psc%3D1&qualifier=1617473940&id=5414945906618835&widgetName=sp_btf,3.8,5,8.99,B08VHDWZ1V,headphones
"GALOPAR Stereo Gaming Headset for PC, PS4, Xbox One, 3D Surround Sound Headset with Noise Canceling Mic LED Light, Over-Ear Headphones Compatible with PS4, Xbox One, Switch, PC, Mac, Laptop",https://www.amazon.com/GALOPAR-Controller-Cancelling-Headphones-Surround/dp/B07XSG4MFQ/ref=sr_1_2399?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2399,4.4,2194,24.99,B07XSG4MFQ,headphones
Sleep Headphone Bluetooth Headband Work Out Headphones with Microphone Wireless Running Headphone Eye Mask Side Sleeper Friendly (Grey),https://www.amazon.com/Headphone-Bluetooth-Headband-Headphones-Microphone/dp/B08M9JFRWS/ref=sr_1_2400?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2400,3.9,49,22.99,B08M9JFRWS,headphones
10 Pairs Medium Silicone Replacement Ear Buds Tips - Black,https://www.amazon.com/Pairs-Medium-Silicone-Replacement-Buds/dp/B0088VIEMO/ref=sr_1_2401?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2401,4.4,1185,5.99,B0088VIEMO,headphones
"COZOO Headphone Stand with Wireless Charging Pad and 3 USB Charging Ports,10W,- Suitable for Gaming, DJ, Wireless Earphone Display (Black)",https://www.amazon.com/Headphone-Charger-Headset-Charging-Wireless/dp/B07R3RR37L/ref=sr_1_2402?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2402,4.2,348,34.99,B07R3RR37L,headphones
mcbox Type c Headphone and 3.5mm Headphone Adapter with Fast Charger 3in 1 aux Charging dongle Stereo Audio Compatible with Samsung Note 10/ note20/ s20/s21/Google Pixel 4 XL/2020ipadpro,https://www.amazon.com/mcbox-Headphone-Charging-Compatible-2020ipadpro/dp/B088WHZN3G/ref=sr_1_2403?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2403,3.7,142,17.99,B088WHZN3G,headphones
"(2 Pack) 3.5mm Headphone Jack Adapter, Aux Connector Audio Earphone Dongle Stereo Cable for iPhone 11/11 Pro/11 Pro Max/Xs/Xs Max/XR/iPhone 8/8 Plus/X Compatible with iOS Systems",https://www.amazon.com/Headphone-Adapter-Connector-Earphone-Compatible/dp/B08L4X1CZF/ref=sr_1_2404?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2404,3.8,84,9.99,B08L4X1CZF,headphones
Alikeke Classic Wooden Headphone Headset Stand Earphone Holder Walnut Hanger Headset Display,https://www.amazon.com/Alikeke-Classic-Headphone-Headset-Earphone/dp/B07MJZ9ZB5/ref=sr_1_2405?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2405,4.7,80,27.92,B07MJZ9ZB5,headphones
Meze 99 Classics Walnut Silver | Wired Over-Ear Headphones with Mic and Self Adjustable Headband | Classic Wooden Closed-Back Headset for Audiophiles,https://www.amazon.com/Meze-Classics-Walnut-Silver-Headphones/dp/B01EJMYOHO/ref=sr_1_2406?dchild=1&keywords=Headphones&qid=1617473940&s=electronics&sr=1-2406,4.7,242,309.00,B01EJMYOHO,headphones
"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg101_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_2401_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473942%26s%3Delectronics%26sr%3D1-2401-spons%26psc%3D1&qualifier=1617473942&id=587327881043648&widgetName=sp_atf_next,4.0,276,290.32,B08B8XVBM6,headphones
"Bulk Headphones 4 Pack School Headphones for Classroom -YMJ(Y4 Color Mixed) Earphones Earbuds for Kids,Students, Libraries, Laboratories (Mix)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg101_1?ie=UTF8&adId=A03986222M4Y94OP19FIZ&url=%2FHeadphones-headphones-classroom-Earphones-Laboratories%2Fdp%2FB07H1RPYFN%2Fref%3Dsr_1_2402_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473942%26s%3Delectronics%26sr%3D1-2402-spons%26psc%3D1&qualifier=1617473942&id=587327881043648&widgetName=sp_atf_next,3.7,432,21.88,B07H1RPYFN,headphones
Sennheiser CX 300S In Ear Headphone with One-Button Smart Remote - Black,https://www.amazon.com/Sennheiser-CX-300S-Headphone-One-Button/dp/B07Q6NW778/ref=sr_1_2403?dchild=1&keywords=Headphones&qid=1617473942&s=electronics&sr=1-2403,4.4,1039,56.10,B07Q6NW778,headphones
